r0654_m0_f,4_hydroxy_2_oxoglutarate_transport_m0,Transport,0.39638608,0.52558592,0.6389848
r0656_m0,5_aminolevulinate_transport_m0,Transport,0.49209196,0.5369166,0.5237043
r0659_x0,acetylcarnitine_transpor_x0,Transport,0.64964054,0.64927026,0.41309126
r0661_m0_f,acetate_transport_m0,Transport,0.36242704,0.52658764,0.6671508
r0664_x0_f,alpha_ketoglutarate_transport_x0,Transport,0.35916286,0.5151752,0.65369654
r0667_x0,adp_atp_transport_x0,Transport,0.53211934,0.52725822,0.49492368
r0668_n0,cdp_transport_n0,Transport,0.04569474,0.31400488,0.36495704
r0670_m0_f,citrate_malate_antiport_ctp_m0,Transport,0.35846546,0.52132664,0.66349384
r0671_x0_f,citrate_malate_antiport_x0,Transport,0.36237346,0.52017876,0.65644824
r0672_x0_f,citrate_isocitrate_antiport_x0,Transport,0.36110346,0.51973596,0.65644886
r0673_c0_f,co2_transport_via_diffusion_c0,Transport,0.36566442,0.52303588,0.66371344
r0674_m0_f,co2_transport_via_diffusion_m0,Transport,0.3648961,0.51836816,0.65392988
r0675_m0,ctp_cmp_antiport_m0,Transport,0.04569474,0.31400488,0.36495704
r0685_m0_f,fad_carrier_protein_flx1_m0,Transport,0.04795854,0.3150318,0.64578386
r0686_m0,farnesyl_diphosphate_transport_c0,Transport,0.04569474,0.31400488,0.36495704
r0689_m0_f,glycoaldehyde_transport_m0,Transport,0.3642,0.5245,0.6603
r0692_m0,glycerol_3_phosphate_transport_m0,Transport,0.04569474,0.31400488,0.36495704
r0697_m0,gtp_gdp_translocase_m0,Transport,0.47554952,0.55326568,0.52713102
r0701_m0,isoleucine_transport_m0,Transport,0.54221232,0.5178088,0.46124712
r0703_e0_f,potassion_import_via_proton_symport_e0,Transport,0.36140518,0.52324196,0.66311672
r0707_m0_f,nmn_transport_via_proton_symport_m0,Transport,0.36210462,0.52776844,0.66675224
r0708_c0_f,o2_transport_via_diffusion_c0,Transport,0.3660889,0.52612364,0.66531816
r0709_r0_f,o2_transport_r0,Transport,0.36356984,0.520735,0.65611772
r0710_m0_f,o2_transport_m0,Transport,0.35303426,0.51488748,0.66169404
r0713_c0_f,phenethylacetaldehyde_transport_via_diffusion_c0,Transport,0.36409454,0.52436248,0.6603
r0715_m0,protoporphyrinogen_ix_transport_m0,Transport,0.04569474,0.31400488,0.36495704
r0716_m0_f,prpp_transport_c0,Transport,0.3644485,0.52750852,0.6645126
r0717_m0_f,pyruvate_transport_via_proton_symport_m0,Transport,0.3570369,0.51422076,0.6569842
r0718_m0_f,quinolinate_transport_m0,Transport,0.36081114,0.5252716,0.66419034
r0725_m0_f,succinate_fumarate_antiporter_m0,Transport,0.36378778,0.52916412,0.66802156
r0728_e0,thiamine_import_via_proton_symport_c0,Transport,0.04569474,0.31400488,0.36495704
r0729_c0_f,thymine_transport_via_proton_antiport_c0,Transport,0.36475068,0.52225508,0.65733324
r0736_x0_f,carnitine_o_acetyltransferase_x0,Lipid and fatty acid metabolism,0.6673493,0.72146306,0.58974154
r0737_m0_f,carnitine_o_acetyltransferase_m0,Lipid and fatty acid metabolism,0.6657943,0.72026102,0.58385182
r0741_x0,citrate_synthase_x0,Carbohydrate metabolism,0.49589416,0.53942138,0.53170856
r0744_n0_f,nucleoside_diphosphate_kinase_n0,Nucleotide metabolism,0.04569474,0.31400488,0.95564296
r0746_n0,datp_transport_n0,Transport,0.04569474,0.31400488,0.36495704
r0747_n0,dctp_transport_n0,Transport,0.04569474,0.31400488,0.36495704
r0748_n0,dgtp_transport_n0,Transport,0.04569474,0.31400488,0.36495704
r0749_n0,dttp_transport_n0,Transport,0.04569474,0.31400488,0.36495704
r0754_r0_f,delta_12_desaturase_r0,Lipid and fatty acid metabolism,0.10756558,0.27890818,0.42010054
r0764_r0_f,very_long_chain_3_oxoacyl_coa_synthase_palmitoyl_coa_r0,Lipid and fatty acid metabolism,0.47481414,0.51920856,0.55561052
r0765_r0_f,very_long_chain_3_oxoacyl_coa_reducase_stearoyl_coa_r0,Lipid and fatty acid metabolism,0.11996464,0.3663114,0.58194896
r0766_r0_f,very_long_chain_3_hydroxyacyl_coa_dehydratase_3_hydroxy_stearoyl_coa_r0,Lipid and fatty acid metabolism,0.20048842,0.39643376,0.58541772
r0767_r0_f,very_long_chain_enoyl_coa_reductase_r0,Lipid and fatty acid metabolism,0.1484426,0.32992276,0.64375292
r0768_r0_f,very_long_chain_3_oxoacyl_coa_synthase_gamma_linolenoyl_coa_r0,Lipid and fatty acid metabolism,0.07539828,0.34034128,0.6371446
r0769_r0_f,very_long_chain_3_oxoacyl_coa_reducase_3_oxo_dihomo_gamma_linolenoyl_coa_r0,Lipid and fatty acid metabolism,0.14034182,0.37838756,0.65573448
r0770_r0_f,very_long_chain_3_hydroxyacyl_coa_dehydratase_3_hydroxy_dihomo_gamma_linolenoyl_coa_r0,Lipid and fatty acid metabolism,0.19481522,0.38726028,0.57527592
r0771_r0_f,very_long_chain_enoyl_coa_reductase_r0,Lipid and fatty acid metabolism,0.13616476,0.31611668,0.65189084
r0772_r0_f,delta_5_desaturase_r0,Lipid and fatty acid metabolism,0.21092796,0.39461096,0.6432012
r0773_x0,long_chain_fatty_acid_coa_ligase_palmitate_x0,Lipid and fatty acid metabolism,0.51512174,0.50392864,0.48631534
r0774_x0_f,acyl_coa_oxidase_octanoyl_coa_x0,Lipid and fatty acid metabolism,0.2930936,0.43727888,0.6243466
r0775_x0_f,acyl_coa_oxidase_hexanoyl_coa_x0,Lipid and fatty acid metabolism,0.44460588,0.5494552,0.5990115
r0776_x0_f,acyl_coa_oxidase_butanoyl_coa_x0,Lipid and fatty acid metabolism,0.32590868,0.45021744,0.60421496
r0777_x0_f,hydroxyacyl_coa_dehydrogenase_3_hydroxyhexadecanoyl_coa_x0,Lipid and fatty acid metabolism,0.63892118,0.69678164,0.5901372
r0778_x0_f,hydroxyacyl_coa_dehydrogenase_3_hydroxytetradecanoyl_coa_x0,Lipid and fatty acid metabolism,0.63512426,0.69398404,0.6026036
r0779_x0_f,hydroxyacyl_coa_dehydrogenase_3_hydroxydodecanoyl_coa_x0,Lipid and fatty acid metabolism,0.63461918,0.69150432,0.59761964
r0780_x0_f,s_3_hydroxydecanoyl_coa_hydro_lyase_x0,Lipid and fatty acid metabolism,0.6197607,0.68013968,0.59659232
r0781_x0_f,hydroxyacyl_coa_dehydrogenase_3_hydroxydecanoyl_coa_x0,Lipid and fatty acid metabolism,0.63129918,0.6891178,0.59740108
r0782_x0_f,s_3_hydroxyoctanoyl_coa_hydro_lyase_x0,Lipid and fatty acid metabolism,0.61867534,0.67342528,0.59563108
r0783_x0_f,3_hydroxyoctanoyl_coa_dehydrogenase_x0,Lipid and fatty acid metabolism,0.48726118,0.50853308,0.51237648
r0784_x0_f,s_3_hydroxyhexanoyl_coa_hydro_lyase_x0,Lipid and fatty acid metabolism,0.61864242,0.6719474,0.59848852
r0785_x0_f,3_hydroxyhexanoyl_coa_dehydrogenase_x0,Lipid and fatty acid metabolism,0.55240596,0.56775204,0.50399848
r0786_x0_f,s_3_hydroxybutanoyl_coa_hydro_lyase_x0,Lipid and fatty acid metabolism,0.60346214,0.65952812,0.5966364
r0787_x0_f,3_hydroxybutanoyl_coa_dehydrogenase_x0,Lipid and fatty acid metabolism,0.60139644,0.66556168,0.58077712
r0788_x0_f,3_ketoacyl_coa_thiolase_3_oxopalmitoyl_coa_x0,Lipid and fatty acid metabolism,0.24710686,0.44472152,0.6613278
r0789_x0_f,3_ketoacyl_coa_thiolase_3_oxomyristoyl_coa_x0,Lipid and fatty acid metabolism,0.24855834,0.4355452,0.65650344
r0790_x0_f,3_ketoacyl_coa_thiolase_3_oxolauroyl_coa_x0,Lipid and fatty acid metabolism,0.25823328,0.43666896,0.65046992
r0791_x0_f,3_ketoacyl_coa_thiolase_3_oxodecanoyl_coa_x0,Lipid and fatty acid metabolism,0.27795734,0.44606196,0.64078228
r0792_x0_f,3_ketoacyl_coa_thiolase_3_oxooctanoyl_coa_x0,Lipid and fatty acid metabolism,0.28114918,0.44718062,0.6369735
r0793_x0_f,3_ketoacyl_coa_thiolase_3_oxohexanoyl_coa_x0,Lipid and fatty acid metabolism,0.30022864,0.45992652,0.62991544
r0794_x0_f,3_ketoacyl_coa_thiolase_3_oxobutanoyl_coa_x0,Lipid and fatty acid metabolism,0.31099616,0.45949064,0.62195164
r0795_x0_f,palmitate_transport_x0,Transport,0.36410546,0.52450488,0.66039454
r0796_r0_f,24_ethyl_cholesterol_producing_r0,Lipid and fatty acid metabolism,0.35923866,0.52156272,0.66078856
r0797_r0_f,delta_7_sterol_5_desaturase_r0,Lipid and fatty acid metabolism,0.34949334,0.4255139,0.58110186
r0798_r0_f,delta_24_24_1_sterol_reductase_r0,Lipid and fatty acid metabolism,0.50924172,0.67875236,0.82237568
r0799_r0_f,lumped_synthesis_of_stigmasta_7_24_28_dien_3_ol_synthesis_from_lanosterol_r0,Lipid and fatty acid metabolism,0.18689342,0.36925448,0.53580604
r0800_r0_f,s_2_3_epoxysqualene_mutase_cyclizing_lanosterol_forming_r0,Lipid and fatty acid metabolism,0.68270526,0.73499512,0.36514612
r0801_r0_f,sterol_delta_7_reductase_r0,Lipid and fatty acid metabolism,0.06907394,0.33054316,0.38300668
r0802_r0_f,delta_24_sterol_reductase_r0,Lipid and fatty acid metabolism,0.68270526,0.73499512,0.95564296
r0804_r0,7_dehydrocholesterol_reductase_r0,Lipid and fatty acid metabolism,0.04569474,0.31400488,0.36495704
r0805_r0,sterol_c_5_6_desaturase_r0,Lipid and fatty acid metabolism,0.04569474,0.31400488,0.36495704
r0806_r0,delta_24_sterol_reductase_r0,Lipid and fatty acid metabolism,0.04569474,0.31400488,0.36495704
r0807_r0,3_delta_8_delta_7_isomerase_r0,Lipid and fatty acid metabolism,0.04569474,0.31400488,0.36495704
r0808_r0,4_methylsterol_monooxygenase_r0,Lipid and fatty acid metabolism,0.14089328,0.37417884,0.40424276
r0809_r0,sterol_4_alpha_carboxylate_3_dehydrogenase_r0,Lipid and fatty acid metabolism,0.14089328,0.37417884,0.40424276
r0810_r0,3_keto_steroid_reductase_r0,Lipid and fatty acid metabolism,0.14089328,0.37417884,0.40424276
r0811_r0,lanosterol_nadph_oxygen_oxidoreductase_14_methyl_cleaving_c0,Lipid and fatty acid metabolism,0.48973516,0.47568062,0.48280256
r0812_r0,s_adenosyl_l_methionine_zymosterol_c_methyltransferase_r0,Lipid and fatty acid metabolism,0.5186924,0.49766302,0.48047204
r0813_r0,3_delta_8_delta_7_isomerase_r0,Lipid and fatty acid metabolism,0.5186924,0.49766302,0.48047204
r0814_r0,long_chain_fatty_acid_coa_ligase_palmitate_r0,Lipid and fatty acid metabolism,0.52792022,0.52858792,0.50039084
r0815_c0_f,imidazole_glycerol_phosphate_synthase_c0,Amino acid metabolism,0.04569474,0.31400488,0.36495704
r0816_c0_f,1_5_phospho_d_ribosyl_amp_1_6_hydrolase_c0,Amino acid metabolism,0.04569474,0.73499512,0.95564296
r0817_c0_f,uridine_ribohydrolase_c0,Nucleotide metabolism,0.064499,0.18769796,0.3743816
r0818_c0_f,ornithine_carbamoyltransferase_c0,Amino acid metabolism,0.20809176,0.47037816,0.76547176
r0822_e0_f,d_glucose_transport_e0,Transport,0.36159162,0.5229318,0.66227672
r0824_e0_f,d_fructose_transport_e0,Transport,0.35505142,0.52241644,0.66566912
r0829_e0,copper_import_ctr1_or_ctr3_or_smf1_e0,Transport,0.55595994,0.64793544,0.48336792
r0831_r0_f,delta_17_desaturase_r0,Lipid and fatty acid metabolism,0.08761734,0.34639688,0.52118048
r0832_c0_f,n_acetylglucosamine_phosphate_mutase_c0,Amino sugar and nucleotide sugar metabolism,0.25653628,0.42291092,0.63548964
r0833_c0,glucosamine_6_phosphate_n_acetyltransferase_c0,Amino sugar and nucleotide sugar metabolism,0.50819792,0.53946296,0.50149078
r0836_v0,fe3_transport_ccc1_v0,Transport,0.3642,0.5245,0.6603
r0837_v0,fe3_transport_ftr2_or_smf3_v0,Transport,0.3642,0.5245,0.6603
r0838_m0,fe3_transport_mmt1_m0,Transport,0.04569474,0.31400488,0.36495704
r0839_v0,cu_transport_ctr2_v0,Transport,0.3642,0.5245,0.6603
r0841_c0,cu_transporting_aptase_crd1_c0,Transport,0.6269192,0.66621256,0.45825018
r0843_e0,mn_transport_smf1_e0,Transport,0.04569474,0.31400488,0.36495704
r0844_e0,zn_transport_zrt1_e0,Transport,0.04569474,0.31400488,0.36495704
r0847_m0,3_hexaprenyl_4_hydroxy_5_methoxybenzoate_carboxy_lyase_m0,Metabolism of cofactors and vitamins,0.51846236,0.47567616,0.434076
r0849_m0_f,5_6_7_8_tetrahydrofolate_nadp_plus_oxidoreductase_m0,Metabolism of cofactors and vitamins,0.25319498,0.432529,0.6353394
r0850_c0,1_4_alpha_glucan_branching_enzyme_c0,Carbohydrate metabolism,0.04569474,0.31400488,0.36495704
r0852_x0_f,catalase_x0,Other,0.3017167,0.52866536,0.72414968
r0853_x0_f,nadh_shuttle_x0,Transport,0.36564254,0.52368788,0.66005672
r0854_x0_f,nad_shuttle_x0,Transport,0.3625787,0.51748668,0.65380716
r0857_r0,phosphatidic_acid_transport_er_mito_ermes_ups1_mdm35_r0,Transport,0.04569474,0.31400488,0.36495704
r0858_r0_f,ctp_phosphatidate_cytidyltransferase_r0,Lipid and fatty acid metabolism,0.33495888,0.66195184,0.85352066
r0859_m0_f,ctp_phosphatidate_cytidyltransferase_m0,Lipid and fatty acid metabolism,0.04569474,0.31400488,0.95564296
r0860_r0,collect_acyl_chains_r0,Pseudoreaction,0.04569474,0.31400488,0.36495704
r0861_r0,acyl_coa_1_acyl_sn_glycerol_3_phosphate_2_o_acyltransferase_r0,Lipid and fatty acid metabolism,0.49852152,0.49834116,0.49637626
r0862_c0_f,g3p_transport_c0,Transport,0.34753218,0.51961236,0.66878624
r0863_r0,1_2_diacyl_sn_glycerol_3_phosphate_phosphohydrolase_r0,Lipid and fatty acid metabolism,0.22774034,0.41807724,0.45340528
r0868_r0,phosphatidylserine_transport_er_mito_ermes_ups2_mdm35_r0,Transport,0.48747088,0.46450904,0.48038412
r0869_m0,phosphatidylserine_decarboxylase_m0,Lipid and fatty acid metabolism,0.48747088,0.46450904,0.48038412
r0870_m0,phosphatidylethanolamine_transport_mito_er_ermes_ups1_mdm35_m0,Transport,0.48747088,0.46450904,0.48038412
r0872_r0,phosphatidylethanolamine_phosphatidohydrolase_r0,Lipid and fatty acid metabolism,0.56037658,0.49866764,0.44169148
r0873_r0,cholinephosphotransferase_r0,Lipid and fatty acid metabolism,0.51888608,0.53235176,0.51404852
r0874_r0,choline_phosphate_cytidylyltransferase_r0,Lipid and fatty acid metabolism,0.51888608,0.53235176,0.51404852
r0876_r0,phosphatidylcholine_2_acylhydrolase_r0,Lipid and fatty acid metabolism,0.04569474,0.31400488,0.36495704
r0877_r0,ethanolamine_phosphate_cytidylyltransferase_r0,Lipid and fatty acid metabolism,0.5064948,0.50404056,0.49718584
r0878_r0,ethanolaminephosphotransferase_r0,Lipid and fatty acid metabolism,0.5064948,0.50404056,0.49718584
r0879_r0,diacylglycerol_o_acyltransferase_r0,Lipid and fatty acid metabolism,0.04569474,0.31400488,0.36495704
r0880_r0,triacylglycerol_acylhydrolase_r0,Lipid and fatty acid metabolism,0.04569474,0.31400488,0.36495704
r0881_r0,sterol_24_c_methyltransferase_r0,Lipid and fatty acid metabolism,0.53396952,0.51169032,0.47827418
r0882_r0,sterol_14_alpha_demethylase_r0,Lipid and fatty acid metabolism,0.53396952,0.51169032,0.47827418
r0883_r0,delta_14_sterol_reductase_r0,Lipid and fatty acid metabolism,0.53396952,0.51169032,0.47827418
r0884_r0,methylsterol_monooxygenase_r0,Lipid and fatty acid metabolism,0.53396952,0.51169032,0.47827418
r0885_r0,sterol_4_alpha_carboxylate_3_dehydrogenase_decarboxylating_r0,Lipid and fatty acid metabolism,0.53396952,0.51169032,0.47827418
r0886_r0,3_beta_hydroxysteroid_3_dehydrogenase_r0,Lipid and fatty acid metabolism,0.53396952,0.51169032,0.47827418
r0887_r0,lumped_erg25_26_27_r0,Lipid and fatty acid metabolism,0.53396952,0.51169032,0.47827418
r0888_r0,delta_8_delta_7_isomerase,Lipid and fatty acid metabolism,0.53396952,0.51169032,0.47827418
r0889_r0,delta_7_sterol_5_6_desaturase_c0,Lipid and fatty acid metabolism,0.53396952,0.51169032,0.47827418
r0890_r0,24_methylenesterol_c_methyltransferase_r0,Lipid and fatty acid metabolism,0.52396336,0.50330524,0.48890778
r0891_r0,delta_24_sterol_reductase,Lipid and fatty acid metabolism,0.52396336,0.50330524,0.48890778
r0892_r0,sterol_22_desaturase_r0,Lipid and fatty acid metabolism,0.04569474,0.31400488,0.36495704
r0893_r0_f,3_ketodihydrosphingosine_reductase_r0,Lipid and fatty acid metabolism,0.1116337,0.45315192,0.86646012
r0894_r0,ceramide_synthase_d18_0_16_0_r0,Lipid and fatty acid metabolism,0.3341044,0.46896434,0.54361144
r0895_r0,ceramide_synthase_t18_0_16_0_r0,Lipid and fatty acid metabolism,0.47555532,0.49696548,0.52198532
r0896_r0,alkaline_ceramidase_d18_0_16_0_r0,Lipid and fatty acid metabolism,0.5071371,0.504675,0.49880842
r0897_r0,alkaline_ceramidase_t18_0_16_0_r0,Lipid and fatty acid metabolism,0.49243808,0.50771514,0.51644926
r0898_r0,sphingolipid_delta_4_desaturase_r0,Lipid and fatty acid metabolism,0.04569474,0.31400488,0.36495704
r0899_r0,sphingolipid_delta_8e_desaturase_r0,Lipid and fatty acid metabolism,0.04569474,0.31400488,0.36495704
r0900_r0,sphingolipid_c9_methyltransferase_r0,Lipid and fatty acid metabolism,0.04569474,0.31400488,0.36495704
r0901_g0,ceramide_glucosyltransferase_g0,Lipid and fatty acid metabolism,0.04569474,0.31400488,0.36495704
r0902_g0,udpase_g0,Nucleotide metabolism,0.04569474,0.31400488,0.36495704
r0903_g0,udp_glucose_ump_antiport_g0,Transport,0.04569474,0.31400488,0.36495704
r0904_g0,phosphate_transport_g0,Transport,0.04569474,0.31400488,0.36495704
r0905_g0,h_plus_transport_g0,Transport,0.04569474,0.31400488,0.36495704
r0906_g0,ceramide_transport_g0,Transport,0.04569474,0.31400488,0.36495704
r0911_g0,h2o_transport_g0,Transport,0.04569474,0.31400488,0.36495704
r0912_r0_f,co2_transport_r0,Transport,0.3646353,0.52699424,0.66412922
r0913_r0_f,s_adenosyl_l_methionine_transport_r0,Transport,0.36964088,0.52704462,0.6599549
r0914_x0_f,carnitine_transport_x0,Transport,0.3684801,0.52929136,0.66257832
r0916_c0,protein_biosynthesis_c0,Pseudoreaction,0.04569474,0.31400488,0.36495704
r0920_c0_f,methylenetetrahydrofolate_reductase_c0,Metabolism of cofactors and vitamins,0.28861876,0.62663816,0.8039771
r0921_m0,methylenetetrahydrofolate_reductase_c0,Metabolism of cofactors and vitamins,0.51095896,0.503253,0.49238384
r0922_m0_f,atp_6_hydroxymethyl_7_8_dihydropterin_6_diphosphotransferase_m0,Metabolism of cofactors and vitamins,0.46792596,0.51554536,0.54673372
r0923_m0_f,2_amino_4_hydroxy_6_hydroxymethyl_7_8_dihydropteridine_diphosphate_4_aminobenzoate_2_amino_4_hydroxydihydropteridine_6_methenyltransferase_m0,Metabolism of cofactors and vitamins,0.55898798,0.66074956,0.56173172
r0926_c0,alpha_glucan_phosphorylase_c0,Carbohydrate metabolism,0.51558868,0.58297748,0.54268804
r0930_c0,glucosamine_6_phosphate_isomerase_c0,Amino sugar and nucleotide sugar metabolism,0.51827848,0.5624746,0.49985844
r0932_c0,bis_5_nucleosyl_tetraphosphatase_c0,Nucleotide metabolism,0.56573028,0.59320774,0.49112568
r0933_c0,l_cysteinylglycine_dipeptidase_c0,Amino acid metabolism,0.48727084,0.50691412,0.51945328
r0934_c0,gamma_glutamylcyclotransferase_c0,Amino acid metabolism,0.4928793,0.50449862,0.51121746
r0936_m0,dihydroxy_acid_dehydratase_m0,Amino acid metabolism,0.60315816,0.47544982,0.45019466
r0937_m0,threonine_dehydratase_c0,Amino acid metabolism,0.57434922,0.50674284,0.48303486
r0938_m0_f,threonine_transport_m0,Transport,0.36887618,0.52490124,0.65660474
r0939_m0,ubiquinone_biosynthesis_monooxygenase_m0,Metabolism of cofactors and vitamins,0.04569474,0.31400488,0.36495704
r0940_m0,rxn25479_m0,Metabolism of cofactors and vitamins,0.04569474,0.31400488,0.36495704
r0941_m0,3_octaprenyl_4_5_dihydroxybenzoate_methyltransferase_coq3_m0,Metabolism of cofactors and vitamins,0.04569474,0.31400488,0.36495704
r0942_m0,4_hydroxy_3_octaprenylbenzoate_5_hydroxylyase_m0,Metabolism of cofactors and vitamins,0.04569474,0.31400488,0.36495704
r0943_m0,4_hydroxybenzoate_polyprenyltransferase_m0,Metabolism of cofactors and vitamins,0.04569474,0.31400488,0.36495704
r0944_c0,octaprenyl_diphosphate_synthase_c0,Terpenoid backbone biosynthesis,0.04569474,0.31400488,0.36495704
r0945_c0,hydroxyphenylpyruvate_reductase_c0,Other,0.20093428,0.35873404,0.4306422
r0946_c0,3_4_hydroxyphenyl_lactate_hydro_lyase_c0,Metabolism of cofactors and vitamins,0.20093428,0.35873404,0.4306422
r0947_c0,4_coumarate_coa_ligase_c0,Metabolism of cofactors and vitamins,0.20093428,0.35873404,0.4306422
r0948_c0,4_coumaroyl_coa_deacetylase_c0,Metabolism of cofactors and vitamins,0.20093428,0.35873404,0.4306422
r0949_c0,4_hydroxybenzoate_synthase_c0,Other,0.20093428,0.35873404,0.4306422
r0950_c0,pantothenate_kinase_c0,Metabolism of cofactors and vitamins,0.50627068,0.50888232,0.50250316
r0951_c0,phosphopantetheine_adenylyltransferase_c0,Metabolism of cofactors and vitamins,0.50627068,0.50888232,0.50250316
r0952_c0,quinolinate_synthesis_c0,Amino acid metabolism,0.48955152,0.49443876,0.50490724
r0953_m0_f,protoheme_ferro_lyase_c0,Metabolism of cofactors and vitamins,0.04569474,0.31400488,0.95564296
r0954_m0,protoheme_mitchondrial_transport_m0,Transport,0.04569474,0.31400488,0.36495704
r0957_r0,nadph_ferricytochrome_b5_reductase_r0,Metabolism of cofactors and vitamins,0.5270422,0.52356132,0.49611756
r0958_r0_f,nadp_transport_r0,Transport,0.36552566,0.52393736,0.65856296
r0959_r0_f,nadph_transport_r0,Transport,0.36143686,0.51951364,0.65664828
r0961_c0,aminodeoxychorismate_lyase_c0,Metabolism of cofactors and vitamins,0.555668,0.48098964,0.42510752
r0968_x0,isocitrate_lyase_x0,Carbohydrate metabolism,0.53908128,0.5778364,0.53683416
r0969_x0_f,succinate_transport_x0,Transport,0.36417282,0.52443752,0.66023752
r0970_x0_f,oxaloacetate_transport_x0,Transport,0.36687294,0.52401196,0.6590564
r0972_m0_f,asp_transport_m0,Transport,0.3609837,0.52083688,0.65870696
r0973_x0_f,asp_glu_antiport_x0,Transport,0.36165032,0.52362374,0.66258294
r0974_x0,malate_dehydrogenase_x0,Carbohydrate metabolism,0.5135132,0.54743436,0.5113422
r0975_c0,6_phosphogluconolactonase_c0,Carbohydrate metabolism,0.51539184,0.57632156,0.5643711
r0976_c0_f,2_oxopropanal_nadp_plus_oxidoreductase_c0,Carbohydrate metabolism,0.51973628,0.43076872,0.45009072
r0978_c0_f,2_aminoadipate_aminotransferase_c0,Amino acid metabolism,0.04569474,0.73499512,0.95564296
r0979_c0_f,tyrosine_aminotransferase_c0,Amino acid metabolism,0.07414198,0.33460916,0.6309124
r0980_c0,icosanoyl_coa_synthesis_r0,Lipid and fatty acid metabolism,0.1540698,0.36529072,0.41898096
r0983_c0,18_0_delta_11_desaturase_des2_r0,Lipid and fatty acid metabolism,0.44220268,0.4791543,0.52585436
r0984_r0,collect_lipid_backbones_r0,Pseudoreaction,0.04569474,0.31400488,0.36495704
r0985_n0,dna_synthesis_n0,Pseudoreaction,0.04569474,0.31400488,0.36495704
r0986_c0,minerals_c0,Pseudoreaction,0.04569474,0.31400488,0.36495704
r0987_n0,rna_synthesis_n0,Pseudoreaction,0.04569474,0.31400488,0.36495704
r0988_e0_r,magnesium_uptake,Medium,0.04569474,0.31400488,0.36495704
r0990_e0_r,sulfate_uptake,Medium,0.62330654,0.57436648,0.37635
r0991_e0_r,potassium_uptake,Medium,0.40823728,0.48033078,0.51672528
r0992_e0_r,nitrate_uptake,Medium,0.60483312,0.57859492,0.4801421
r0993_e0_r,chloride_uptake,Medium,0.04569474,0.31400488,0.36495704
r0994_e0_r,phosphate_uptake,Medium,0.37180174,0.52388292,0.65443552
r0995_e0_r,calcium_uptake,Medium,0.04569474,0.31400488,0.36495704
r0996_e0_r,iron3_uptake,Medium,0.04569474,0.31400488,0.36495704
r0998_e0_r,manganese_uptake,Medium,0.04569474,0.31400488,0.36495704
r0999_e0_r,zinc_uptake,Medium,0.04569474,0.31400488,0.36495704
r1000_e0_r,copper_uptake,Medium,0.04569474,0.31400488,0.36495704
r1001_e0_r,molybdate_uptake,Medium,0.04569474,0.31400488,0.36495704
r1003_e0_r,thiamin_uptake,Medium,0.04569474,0.31400488,0.36495704
r1005_e0_r,niacin_uptake,Medium,0.58327656,0.52876804,0.46055942
r1007_e0_r,palmitate_uptake,Medium,0.52463304,0.50730988,0.48189004
r1008_e0,ammonium_sink,Sink,0.48526916,0.51109026,0.52628912
r1009_e0_r,h2o_uptake,Medium,0.3697339,0.52293168,0.65727544
r1010_e0_r,h_plus_uptake,Medium,0.36523912,0.51679582,0.65345906
r1011_e0_r,co2_uptake,Medium,0.37515078,0.52629096,0.65713652
r1012_e0_r,o2_uptake,Medium,0.35962598,0.51479142,0.65389864
r1013_e0_r,cobalt_uptake,Medium,0.04569474,0.31400488,0.36495704
r1014_r0_f,stearoyl_coa_transport_r0,Transport,0.3657767,0.52458686,0.65896032
r1015_c0,stearoyl_coa_hydrolase_c0,Lipid and fatty acid metabolism,0.51756052,0.51269804,0.49496896
r1016_e0_f,niacin_transport_e0,Transport,0.3642,0.5245,0.6603
r1017_c0,nicotinate_phosphoribosyltransferase_c0,Metabolism of cofactors and vitamins,0.58320664,0.52876804,0.4606386
r1018_r0_f,ethanolamine_transport_diffusion_r0,Transport,0.3642,0.5245,0.6603
r1019_r0,phosphatidylethanolamine_n_methyltransferase_r0,Lipid and fatty acid metabolism,0.51888608,0.53235176,0.51404852
r1020_r0,phosphatidyl_n_methylethanolamine_n_methyltransferase_r0,Lipid and fatty acid metabolism,0.51888608,0.53235176,0.51404852
r1021_r0,phosphatidylethanolamine_n_methyltransferase_r0,Lipid and fatty acid metabolism,0.51888608,0.53235176,0.51404852
r1022_r0,phosphatidylethanolamine_n_methyltransferase_r0,Lipid and fatty acid metabolism,0.22821404,0.29447352,0.45422088
r1023_v0,cu_transport_v0,Transport,0.3642,0.5245,0.6603
r1024_c0,10_formyltetrahydrofolate_5_phosphoribosylglycinamide_formyltransferase_c0,Nucleotide metabolism,0.50039876,0.50049784,0.50009996
r1025_e0,molybdate_transport_e0,Transport,0.04569474,0.31400488,0.36495704
r1026_c0,glutamate_prephenate_aminotransferase_c0,Amino acid metabolism,0.23558786,0.3943546,0.53016924
r1027_c0,l_arogenate_hydro_lyase_c0,Amino acid metabolism,0.04569474,0.31400488,0.36495704
r1028_c0,l_arogenate_nadp_oxidoreductase_c0,Amino acid metabolism,0.41237254,0.47350978,0.51701274
r1029_n0,utp_transport_n0,Transport,0.04569474,0.31400488,0.36495704
r1030_n0,gtp_transport_n0,Transport,0.04569474,0.31400488,0.36495704
r1032_m0,atp_fmn_adenylyltransferase_m0,Metabolism of cofactors and vitamins,0.49039264,0.53623218,0.54608796
